,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
13673,13673,Mapletree Investments,17/6/2015,The Very Definition of Hierarchy,1.0,Anonymous Employee,Singapore,reviews,subjective,negative,,"pro : straightforward , no-bs retention policy - intrinsic reward ( read : huge bonus ) good medical , health leave benefit . con : politically-charged culture . everyone nice everyone else , mask apparent everywhere . process literally kill . get approval something involve extreme patience , perseverance , full volume hair ( tear ) , loss soul . , everyone get suck idea die natural death n't pay ( say ) something different . get anything approve , approval paper need write typically span ten page , least 8 draft , minimum 4 5 approver , huge `` throw-back `` process start draw board jump hoop sell month fake smile , realise 5th approver not like something write suggest page 4 , paragraph 38 trickle back get earful afore-mentioned 4 approver . sa-mu-la full load egg face . top-heavy . high turnover bottom rug , people work . top talk , talk never culminate specific strategy , work level leave confused , disorient , take blame wrong execution non-concurrence direction . blame-game culture `` ivory tower `` concept hold true . work level toil daily guess-work head level continue smile go `` friendly `` lunch . much respect rank . plenty fear `` make wrong move `` , culminate stifled , non-creative , non-risk taking , finger-pointing culture . head literally work please top , not believe should stand professionally .",0.92413765,12295.0,"pro : straightforward , no-bs retention policy - intrinsic reward ( read : huge bonus ) good medical , health leave benefit . con : politically-charged culture . everyone nice everyone else , mask apparent everywhere . process literally kill . get approval something involve extreme patience , perseverance , full volume hair ( tear ) , loss soul . , everyone get suck idea die natural death n't pay ( say ) something different . get anything approve , approval paper need write typically span ten page , least 8 draft , minimum 4 5 approver , huge `` throw-back `` process start draw board jump hoop sell month fake smile , realise 5th approver not like something write suggest page 4 , paragraph 38 trickle back get earful afore-mentioned 4 approver . sa-mu-la full load egg face . top-heavy . high turnover bottom rug , people work . top talk , talk never culminate specific strategy , work level leave confused , disorient , take blame wrong execution non-concurrence direction . blame-game culture `` ivory tower `` concept hold true . work level toil daily guess-work head level continue smile go `` friendly `` lunch . much respect rank . plenty fear `` make wrong move `` , culminate stifled , non-creative , non-risk taking , finger-pointing culture . head literally work please top , not believe should stand professionally ."
13678,13678,Mapletree Investments,16/9/2014,No basic respect for employees...horrible place...don't join!!!,1.0,Anonymous,Singapore,reviews,subjective,negative,,pro : good benefit bonus . unless super desperate $ $ $ best job .. con : no basic respect staff ... everyday go office fear dunno get lectured insult . manager extremely temperamental . make big fuss small issue . think highly treat staff like maid kid .,0.9089124,12300.0,pro : good benefit bonus . unless super desperate $ $ $ best job .. con : no basic respect staff ... everyday go office fear dunno get lectured insult . manager extremely temperamental . make big fuss small issue . think highly treat staff like maid kid .
13682,13682,Mapletree Investments,4/6/2014,"Stable company, poor culture, decent pay",1.0,Manager,Singapore,reviews,subjective,negative,,"pro : 1. company grow , opportunity advancement . however , overseas posting quite tough , little support hq high ( sometimes unrealistic ) expectation . 2. pay decent , good performer well high bonus promotion . sacrifice work-life balance , sleep , health stress . 3. should still least 1 - 2 ipo leave , staff buy share set aside . ( subject quota market rate ) . 4. work interesting , good place learn lot right attitude right bos + colleague . 5. general direction company strategy sound , no need worry company collapse go bankrupt , matter well .. con : 1. lot politics department . 2. boss really poor . common complaint hear around water cooler include small-mindedness , uncaring , ( overly ) demanding , even `` throw employee bus `` . not like , outstanding . others nice people also tire care . short , culture n't good , senior management not inspire . patchy quality middle management . 3. lot red tape . lot . 4. excessive `` strength `` internal audit/ finance dept , make thing difficult operationally . 5. lot staff sap , stress unhappy . company turnover consider high .",0.7310504,12304.0,"pro : 1. company grow , opportunity advancement . however , overseas posting quite tough , little support hq high ( sometimes unrealistic ) expectation . 2. pay decent , good performer well high bonus promotion . sacrifice work-life balance , sleep , health stress . 3. should still least 1 - 2 ipo leave , staff buy share set aside . ( subject quota market rate ) . 4. work interesting , good place learn lot right attitude right bos + colleague . 5. general direction company strategy sound , no need worry company collapse go bankrupt , matter well .. con : 1. lot politics department . 2. boss really poor . common complaint hear around water cooler include small-mindedness , uncaring , ( overly ) demanding , even `` throw employee bus `` . not like , outstanding . others nice people also tire care . short , culture n't good , senior management not inspire . patchy quality middle management . 3. lot red tape . lot . 4. excessive `` strength `` internal audit/ finance dept , make thing difficult operationally . 5. lot staff sap , stress unhappy . company turnover consider high ."
13684,13684,Mapletree Investments,26/1/2014,Can be the most horrible work experience if one goes to the wrong department,1.0,,,reviews,subjective,negative,,"pro : no idea . con : backstabbing , bias treatment , abuse power . work like slave zero recognition",0.6384983,12306.0,"pro : no idea . con : backstabbing , bias treatment , abuse power . work like slave zero recognition"
13686,13686,Mapletree Investments,26/9/2013,"If you are looking for a happy life, DO NOT JOIN THIS COMPANY",1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : - company provide good bonus work freakingly hard - company provide `` work life imbalance `` - company ... oh whatever .... con : ca n't find suitable word describe lousy company ... let fair , not whole company suck , choice , consider others mapletree .",0.7597552,12308.0,"pro : - company provide good bonus work freakingly hard - company provide `` work life imbalance `` - company ... oh whatever .... con : ca n't find suitable word describe lousy company ... let fair , not whole company suck , choice , consider others mapletree ."
13702,13702,Mapletree Investments,31/8/2021,Business Development Manager,5.0,Business Development Manager,Bangkok,reviews,subjective,positive,,pro : good company best employer . con : no con good,0.751476,12324.0,pro : good company best employer . con : no con good
13703,13703,Mapletree Investments,23/8/2021,Excellent place to work,5.0,Anonymous Employee,"Chicago, IL",reviews,subjective,positive,,pro : -fast expand -competitive pay w/ great company-wide bonus -management great job support employee -least toxic work environment 've . con : -,0.5571126,12325.0,pro : -fast expand -competitive pay w/ great company-wide bonus -management great job support employee -least toxic work environment 've . con : -
13707,13707,Mapletree Investments,11/6/2021,Great learning experience,5.0,Accountant,"New York, NY",reviews,subjective,positive,,pro : much learn exposure gain early career . us management great work really care team help succeed .. con : work bit challenge time ’ great exposure challenge push learn .,0.6973492,12329.0,pro : much learn exposure gain early career . us management great work really care team help succeed .. con : work bit challenge time ’ great exposure challenge push learn .
13709,13709,Mapletree Investments,8/7/2021,Mapletree,1.0,Senior Finance Manager,Amsterdam,reviews,subjective,positive,,"pro : company good product , great portfolio . well pay . con : no communication transparency no work life balance , no appreciation recognition",0.6579945,12331.0,"pro : company good product , great portfolio . well pay . con : no communication transparency no work life balance , no appreciation recognition"
13710,13710,Mapletree Investments,17/6/2021,Keep looking,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : income oppose unemployment .. con : opinion no life-work balance , huge organisational chaos , really high turnover , mean people work either start leave due whatever reason no option life exist great unhappiness . system leave work even long hour would expect wait wait file open close . no automation would expect company 21st century . felt truly hopeless work seem like company work management truly not see care employee frustrate , demotivated overwork .",0.9415439,12332.0,"pro : income oppose unemployment .. con : opinion no life-work balance , huge organisational chaos , really high turnover , mean people work either start leave due whatever reason no option life exist great unhappiness . system leave work even long hour would expect wait wait file open close . no automation would expect company 21st century . felt truly hopeless work seem like company work management truly not see care employee frustrate , demotivated overwork ."
13711,13711,Mapletree Investments,11/6/2021,Good experience but horrible work environment,1.0,Senior Accountant,,reviews,subjective,negative,,"pro : none good experience horrible work environment .. con : work excessive hour , no work life balance , no appreciation , treat like dumb .",0.88097847,12333.0,"pro : none good experience horrible work environment .. con : work excessive hour , no work life balance , no appreciation , treat like dumb ."
13712,13712,Mapletree Investments,23/5/2021,AU office,1.0,Anonymous Employee,Sydney,reviews,subjective,negative,,"pro : handful employee great around . con : could give zero star would . market salary - n't fool `` bonus `` , get low base salary try justify bonus . boys clubs - men hire men grow circle toxic culture - n't even think twice work singaporean company , really kill soul . speak highly 60 billion dollar company n't want spend money employee benefit . process within process within process approval approval . management sydney office should replace people really understand australian culture . full back stabber agenda .",0.9380922,12334.0,"pro : handful employee great around . con : could give zero star would . market salary - n't fool `` bonus `` , get low base salary try justify bonus . boys clubs - men hire men grow circle toxic culture - n't even think twice work singaporean company , really kill soul . speak highly 60 billion dollar company n't want spend money employee benefit . process within process within process approval approval . management sydney office should replace people really understand australian culture . full back stabber agenda ."
13716,13716,Mapletree Investments,20/2/2021,Don’t even think about it,1.0,Finance,"New York, NY",reviews,subjective,negative,,"pro : strong brand name purchase power large company . con : overnights weekend , long hour not appreciate . no team work communication . throw mess responsible expect deliver short notice , no tool . beware",0.806455,12338.0,"pro : strong brand name purchase power large company . con : overnights weekend , long hour not appreciate . no team work communication . throw mess responsible expect deliver short notice , no tool . beware"
13722,13722,Mapletree Investments,4/3/2020,A great place to work ; but unfortunately managed by the wrong set of people.,1.0,,"Tampa, FL",reviews,subjective,negative,,"pro : almost fresh college join mapletree - india not adept various nuance corporate atmosphere . would remiss not acknowledge support , learn experience gain organization former country head - india : mr balaji aiyer . extremely grateful bos excellent mentor leader . exciting period see much action work . happy despite bos ask work weekend . work fun .. con : 1.after exit former country head-india , organization ineffective utilize available resource bandwidth . no progress , workplace seem long sleep mode result mapletree no positive news share india . 2.extremely toxic work environment 3.employee-hr engagement range slim zero result issue go unaddressed 4.senior level employee seldom respectful towards junior level staff often try muscle authority look upon . 5.extremely flaky hr policy . 6.hr should emphasis towards ensure safe work place woman employee must take adequate measure discipline anyone find guilty misconduct . 7.there should opportunity learn development employee should give opportunity move team upon receive prior training subsequent evaluation .",0.6526115,12344.0,"pro : almost fresh college join mapletree - india not adept various nuance corporate atmosphere . would remiss not acknowledge support , learn experience gain organization former country head - india : mr balaji aiyer . extremely grateful bos excellent mentor leader . exciting period see much action work . happy despite bos ask work weekend . work fun .. con : 1.after exit former country head-india , organization ineffective utilize available resource bandwidth . no progress , workplace seem long sleep mode result mapletree no positive news share india . 2.extremely toxic work environment 3.employee-hr engagement range slim zero result issue go unaddressed 4.senior level employee seldom respectful towards junior level staff often try muscle authority look upon . 5.extremely flaky hr policy . 6.hr should emphasis towards ensure safe work place woman employee must take adequate measure discipline anyone find guilty misconduct . 7.there should opportunity learn development employee should give opportunity move team upon receive prior training subsequent evaluation ."
13727,13727,Mapletree Investments,24/3/2019,Toxic Internal Audit Department,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : no reason join . company ' ia definitely advanced work style less toxic .. con : - toxic work environment . backstabbing gossiping team 2 male staff ( manager vp ) rampant . n't help behaviour condone ( due favouritism towards male ) . whatever work / personal remark make ( even lunch ) , report upwards . - lack technical knowledge . risk control concept weak amongst leader department . old school way auditing , time check sign-offs . use data analytics almost non-existent . audit issue weak . - backward work style . everything via hard copy , expect photocopy every single document review audit sample . micromanagement lack trust , email vet least ( sometimes twice ) send . - work late deem hardworking . even without much , male staff act busy boast late work , send email past midnight .",0.9475429,12349.0,"pro : no reason join . company ' ia definitely advanced work style less toxic .. con : - toxic work environment . backstabbing gossiping team 2 male staff ( manager vp ) rampant . n't help behaviour condone ( due favouritism towards male ) . whatever work / personal remark make ( even lunch ) , report upwards . - lack technical knowledge . risk control concept weak amongst leader department . old school way auditing , time check sign-offs . use data analytics almost non-existent . audit issue weak . - backward work style . everything via hard copy , expect photocopy every single document review audit sample . micromanagement lack trust , email vet least ( sometimes twice ) send . - work late deem hardworking . even without much , male staff act busy boast late work , send email past midnight ."
13728,13728,Mapletree Investments,6/3/2019,Analysis paralysis culture,1.0,Manager,,reviews,subjective,negative,,"pro : consistency enforce heavy every staff fair . salary also fair every one . work time equal team . company grow globally staff retention low opportunity advance . con : no staff trust strict entertainment policy no staff claim . much focus paperwork , create protect culture everyone focus sign approval paper email instead grow company .",0.635881,12350.0,"pro : consistency enforce heavy every staff fair . salary also fair every one . work time equal team . company grow globally staff retention low opportunity advance . con : no staff trust strict entertainment policy no staff claim . much focus paperwork , create protect culture everyone focus sign approval paper email instead grow company ."
13729,13729,Mapletree Investments,8/2/2019,Horrible work life balance,1.0,Administrative Assistant,,reviews,subjective,positive,,"pro : leave , best thing ever . con : conference call night atleast 3 day week",0.5938542,12351.0,"pro : leave , best thing ever . con : conference call night atleast 3 day week"
13730,13730,Mapletree Investments,1/2/2018,private and confidential,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : normal bonus , no benefit . con : not recommend work , bad culture",0.76576895,12352.0,"pro : normal bonus , no benefit . con : not recommend work , bad culture"
13732,13732,Mapletree Investments,20/7/2017,Manager,1.0,Anonymous Employee,,reviews,subjective,positive,,"pro : eye opener . fair note , personal level wariness , take precaution , extra careful etc upgrade tremendously stint . con : many , include `` pro `` . many become `` balless ``",0.54916,12354.0,"pro : eye opener . fair note , personal level wariness , take precaution , extra careful etc upgrade tremendously stint . con : many , include `` pro `` . many become `` balless ``"
13736,13736,Mapletree Investments,13/2/2017,Chaotic and toxic environment,1.0,Vice President,,reviews,subjective,negative,,"pro : strong capital base , never short capital due parentage . overall , professionally manage company process driven . good training platform junior staff one want learn corporate process look like extreme sense . con : generally manage `` dictator `` . staff generally try please one person . top guy allows , not discourage certain extend , encourage political fight among different person . member senior management hq level cover function entire group across world know create trouble everyone . rather find solution , generally either identify thing n't so-called perfect ( could come local regulatory problem different business view ) claim local team idiot , make decision solely base experience without consider local constraint . simply n't listen . culture generally not encourage staff help . staff should take sole responsibility project no matter complicate . company not care whether right resource put place support . incompetent leader certain country bring solve problem ultimately enlarge problem no visible solution hr team work mission cut cost , rather maximize staff 's utility level resource . negotiation employment term , hr mentality `` n't ask , wo n't give `` . idiotic travel policy . personal trip not mixed business trip . instance , one plan personal trip , say , london 2 week happen last minute biz trip come 2 week . one require come back ( say , singapore , hq ) , go personal trip plane ticket . i.e . , no reason , person need rush back london get flight personally purchase vacation purpose .",0.8570058,12358.0,"pro : strong capital base , never short capital due parentage . overall , professionally manage company process driven . good training platform junior staff one want learn corporate process look like extreme sense . con : generally manage `` dictator `` . staff generally try please one person . top guy allows , not discourage certain extend , encourage political fight among different person . member senior management hq level cover function entire group across world know create trouble everyone . rather find solution , generally either identify thing n't so-called perfect ( could come local regulatory problem different business view ) claim local team idiot , make decision solely base experience without consider local constraint . simply n't listen . culture generally not encourage staff help . staff should take sole responsibility project no matter complicate . company not care whether right resource put place support . incompetent leader certain country bring solve problem ultimately enlarge problem no visible solution hr team work mission cut cost , rather maximize staff 's utility level resource . negotiation employment term , hr mentality `` n't ask , wo n't give `` . idiotic travel policy . personal trip not mixed business trip . instance , one plan personal trip , say , london 2 week happen last minute biz trip come 2 week . one require come back ( say , singapore , hq ) , go personal trip plane ticket . i.e . , no reason , person need rush back london get flight personally purchase vacation purpose ."
13744,13744,Mapletree Investments,2/8/2014,"Excessive paperwork, low empowerment given to individuals",1.0,Maanager,,reviews,subjective,negative,,"pro : decent salary bonus . good business model .. con : fear climate prevalent main focus compliance thousand rule policy keep employee check . culture , people afraid make decision , hide behind policy push decision party . not people orient excessive workload due compliance processes/paperwork please different stakeholder company . precious time waste prove show evidence people step compliance .",0.90551037,12366.0,"pro : decent salary bonus . good business model .. con : fear climate prevalent main focus compliance thousand rule policy keep employee check . culture , people afraid make decision , hide behind policy push decision party . not people orient excessive workload due compliance processes/paperwork please different stakeholder company . precious time waste prove show evidence people step compliance ."
13757,13757,Navitas,19/6/2022,Great,5.0,Academic Advisor,,reviews,subjective,negative,,pro : great company . like job depend people end work make difference good bad work environment .. con : like job depend people end work make difference good bad work environment .,0.8352662,12379.0,pro : great company . like job depend people end work make difference good bad work environment .. con : like job depend people end work make difference good bad work environment .
13758,13758,Navitas,14/7/2022,Dodgy organisation,1.0,Anonymous Employee,Brisbane,reviews,subjective,negative,,pro : trainer teacher pretty good . con : no support management low salary no career progression poor culture seem prioritise drinking,0.6769399,12380.0,pro : trainer teacher pretty good . con : no support management low salary no career progression poor culture seem prioritise drinking
13761,13761,Navitas,27/5/2022,Great experience,5.0,Recruitment,,reviews,subjective,positive,,pro : great colleague friendly warm . con : heavy work load need sometimes,0.5755092,12383.0,pro : great colleague friendly warm . con : heavy work load need sometimes
13764,13764,Navitas,31/5/2022,A marketing boys club run by narcissists,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : people education delude think place credibility , look good cv . con : place run sycophantic narcissist whose lack competence outdone total disregard student ’ suppose help .",0.8350309,12386.0,"pro : people education delude think place credibility , look good cv . con : place run sycophantic narcissist whose lack competence outdone total disregard student ’ suppose help ."
13767,13767,Navitas,26/4/2022,.,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : lucky enough work alongside great people .. con : extremely unpleasant work culture . hr management bully try throw bus give opportunity save . don ’ regret many thing , work one .",0.8611784,12389.0,"pro : lucky enough work alongside great people .. con : extremely unpleasant work culture . hr management bully try throw bus give opportunity save . don ’ regret many thing , work one ."
13768,13768,Navitas,11/4/2022,Toxic work environment and management in it for themselves,1.0,Marketing Manager,,reviews,subjective,negative,,"pro : meet wonderful people work .. con : toxic work environment . manager gaslight care make look good . no humanity , empathy care employee - certainly not practice preach . n't care student , pay bring ( especially come international student )",0.88207424,12390.0,"pro : meet wonderful people work .. con : toxic work environment . manager gaslight care make look good . no humanity , empathy care employee - certainly not practice preach . n't care student , pay bring ( especially come international student )"
13769,13769,Navitas,6/3/2022,Great place to work,5.0,Administrator,,reviews,subjective,positive,,"pro : great culture , support , upskilling opportunity . con : no con see far",0.63638306,12391.0,"pro : great culture , support , upskilling opportunity . con : no con see far"
13776,13776,Navitas,8/2/2022,Culture of bullies,1.0,WHS Officer,Sydney,reviews,subjective,negative,,pro : salary package generous good benefit . con : culture rife bully extreme micromanagement . feel suffocated many layer decision maker project progression not possible . system poor outdated .,0.8855576,12398.0,pro : salary package generous good benefit . con : culture rife bully extreme micromanagement . feel suffocated many layer decision maker project progression not possible . system poor outdated .
13780,13780,Navitas,4/12/2021,Navitas is highly recommended,5.0,Students Recruitment,,reviews,subjective,positive,,pro : amazing employer competitive package .. con : nothing really bad happen yet .,0.7614367,12402.0,pro : amazing employer competitive package .. con : nothing really bad happen yet .
13786,13786,Navitas,28/10/2021,Such a good environment,5.0,Anonymous Employee,"Vancouver, BC",reviews,subjective,positive,,"pro : family-oriented work environment , really enjoy people really nice . con : not think",0.7562034,12408.0,"pro : family-oriented work environment , really enjoy people really nice . con : not think"
13791,13791,Navitas,5/11/2021,All the goodness is gone,1.0,Marketing and Admissions,"London, England",reviews,subjective,positive,,pro : use friend make trust put .. con : good thing go .,0.6084949,12413.0,pro : use friend make trust put .. con : good thing go .
13792,13792,Navitas,24/10/2021,Nice working environment,1.0,Anonymous Employee,,reviews,subjective,positive,,pro : nice colleague supportive management . con : not think,0.5045064,12414.0,pro : nice colleague supportive management . con : not think
13799,13799,Navitas,17/9/2021,Epic mistake,1.0,Admissions Manager,"Oxford, England",reviews,subjective,negative,,"pro : multicultural atmosphere company recruit people world . con : mistake work company . culture really old-fashioned , hard-nosed mainly suit people not compassionate believe `` business business business `` .this funny product education normally attract care people . lot bully level organisation . no atmosphere office no social programme . company not invest people everyone edge . speak senior manager fear lose job .",0.9353767,12421.0,"pro : multicultural atmosphere company recruit people world . con : mistake work company . culture really old-fashioned , hard-nosed mainly suit people not compassionate believe `` business business business `` .this funny product education normally attract care people . lot bully level organisation . no atmosphere office no social programme . company not invest people everyone edge . speak senior manager fear lose job ."
13800,13800,Navitas,12/8/2021,Casual,5.0,Casual Team Member,Brisbane,reviews,subjective,negative,,"pro : work environment , company culture , colleague great . treat well motivate come work . pay average wage .. con : outdated technology mean inefficient operation . casual position covid-19 lockdown mean big loss income . internal disagreement different business unit . little chance advancement within current business unit .",0.6620554,12422.0,"pro : work environment , company culture , colleague great . treat well motivate come work . pay average wage .. con : outdated technology mean inefficient operation . casual position covid-19 lockdown mean big loss income . internal disagreement different business unit . little chance advancement within current business unit ."
13801,13801,Navitas,13/9/2021,Far too many at the top levels,1.0,Anonymous Employee,,reviews,subjective,positive,,pro : staff college level lovely supportive one another .. con : many senior manager corporate structure align know not know .,0.6368023,12423.0,pro : staff college level lovely supportive one another .. con : many senior manager corporate structure align know not know .
13804,13804,Navitas,2/8/2021,Hostile and nasty,1.0,Marketing Associate,Dubai,reviews,subjective,negative,,"pro : pay good , atmosphere bad 's hardly worth . con : everything apart pay",0.68894154,12426.0,"pro : pay good , atmosphere bad 's hardly worth . con : everything apart pay"
13806,13806,Navitas,22/6/2021,Great,5.0,Anonymous Employee,,reviews,subjective,positive,,pro : great company teach english . con : present none report,0.58896744,12428.0,pro : great company teach english . con : present none report
13807,13807,Navitas,20/7/2021,,1.0,Payroll Specialist,Sydney,reviews,subjective,negative,,"pro : bad management , no procedure place . con : nothing . negative environment . no incentive",0.8146695,12429.0,"pro : bad management , no procedure place . con : nothing . negative environment . no incentive"
13815,13815,Navitas,10/6/2021,Waste of Time,1.0,Director,"Oxford, England",reviews,subjective,negative,,"pro : nothing particular ’ get company . con : culture awful . quite people good others nasty . company compete university no particular educational strength . instead offer v flexible admission , entry level term date , generous recruitment incentive agent high profit level private equity company . european division ride covid wave remarkably successfully profit remain strong . student want buy course ? say ’ take course company great maximise shareholder value ? say ’ take course get great value money institution put interest shareholder ?",0.8892631,12437.0,"pro : nothing particular ’ get company . con : culture awful . quite people good others nasty . company compete university no particular educational strength . instead offer v flexible admission , entry level term date , generous recruitment incentive agent high profit level private equity company . european division ride covid wave remarkably successfully profit remain strong . student want buy course ? say ’ take course company great maximise shareholder value ? say ’ take course get great value money institution put interest shareholder ?"
13829,13829,Navitas,24/2/2021,Loved working here,5.0,Teacher of English As A Foreign Language,,reviews,subjective,positive,,"pro : great support , great company culture . great teamwork .. con : long hour school require . not necessarily bad thing , likely bring quality teach .",0.73667604,12451.0,"pro : great support , great company culture . great teamwork .. con : long hour school require . not necessarily bad thing , likely bring quality teach ."
13840,13840,Navitas,5/2/2021,Not a good CRO to work with for long time,1.0,Associate Project Manager,Bangalore,reviews,subjective,negative,,"pro : good place work team . con : not much employee benefit , hr team policy outdated . make employee work time return give nothing not even comp . 90 day notice period",0.7743359,12462.0,"pro : good place work team . con : not much employee benefit , hr team policy outdated . make employee work time return give nothing not even comp . 90 day notice period"
13842,13842,Navitas,12/1/2021,STAY AWAY,1.0,ESL Teacher,Fairfield,reviews,subjective,negative,,pro : could n't wait go home complete paperwork day .... con : money-hungry driven corporation care minimum education individual ie . almost every single client pass assessment task `` full support `` ( answer indirectly coerce give student via teacher/trainer ) . torture teacher teach over-sized class . n't care teacher/staff welfare even union involvement . paperwork/admin nonsense purposeful teach practicality .,0.9022435,12464.0,pro : could n't wait go home complete paperwork day .... con : money-hungry driven corporation care minimum education individual ie . almost every single client pass assessment task `` full support `` ( answer indirectly coerce give student via teacher/trainer ) . torture teacher teach over-sized class . n't care teacher/staff welfare even union involvement . paperwork/admin nonsense purposeful teach practicality .
13846,13846,Navitas,7/11/2020,Corrupted workplace,1.0,Back Office,Sydney,reviews,subjective,negative,,"pro : nothing , nothing , nothing , nothing nothing .. con : unprofessional workplace . people rude unhelpful",0.8482282,12468.0,"pro : nothing , nothing , nothing , nothing nothing .. con : unprofessional workplace . people rude unhelpful"
13857,13857,Navitas,19/8/2020,AVOID,1.0,SSO,,reviews,subjective,negative,,"pro : absolutely nothing pro work . con : not work , read review join navitas wish listen . not look staff , worked , don ’ care say , don ’ follow policy process . understaffed run whole college expect able everything . management useless . don ’ bother take complaint hr nothing . don ’ know single person enjoy work company .",0.935855,12479.0,"pro : absolutely nothing pro work . con : not work , read review join navitas wish listen . not look staff , worked , don ’ care say , don ’ follow policy process . understaffed run whole college expect able everything . management useless . don ’ bother take complaint hr nothing . don ’ know single person enjoy work company ."
13858,13858,Navitas,3/8/2020,Avoid if you want to stay in your job more than a year.,1.0,Marketing,,reviews,subjective,negative,,pro : work international local student . con : navitas focus unrealistic short term sale target lay people target not meet . cultural tension maximisation profit try run university campus focus academic excellence . corporate structure really strange central marketing team support individual marketing manager embed business unit ( university college ) . marketing academic staff constantly loggerhead student promise target fail eventuate class .,0.8806358,12480.0,pro : work international local student . con : navitas focus unrealistic short term sale target lay people target not meet . cultural tension maximisation profit try run university campus focus academic excellence . corporate structure really strange central marketing team support individual marketing manager embed business unit ( university college ) . marketing academic staff constantly loggerhead student promise target fail eventuate class .
13861,13861,Navitas,27/6/2020,History Repeating,1.0,Marketing Director,"Boston, MA",reviews,subjective,negative,,pro : good pay good colleague . con : management full yes men chance promotion agree everything management say . definitely not company promote people challenge status quo think outside square . many lifer navitas not enough disrupters .,0.6660184,12483.0,pro : good pay good colleague . con : management full yes men chance promotion agree everything management say . definitely not company promote people challenge status quo think outside square . many lifer navitas not enough disrupters .
13863,13863,Navitas,12/5/2020,Great workplace,5.0,Analyst,"Perth, Western Australia",reviews,subjective,positive,,"pro : great place work , safe happy environment . con : no con think",0.7267525,12485.0,"pro : great place work , safe happy environment . con : no con think"
13864,13864,Navitas,17/5/2020,Join the company at your own risk,1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : no benefit , location central delhi . con : upper management unskilled disillusion . risk career join company n't know head . sink ship !",0.8781913,12486.0,"pro : no benefit , location central delhi . con : upper management unskilled disillusion . risk career join company n't know head . sink ship !"
13866,13866,Navitas,3/5/2020,try to avoid this company,1.0,Rep,,reviews,subjective,negative,,"pro : quick staff turnover , lot position advertise time time . con : manager director hire without proper industry experience , management skill . manager dont even degree ! shocking , right ? brutal , push management approach .",0.73857874,12488.0,"pro : quick staff turnover , lot position advertise time time . con : manager director hire without proper industry experience , management skill . manager dont even degree ! shocking , right ? brutal , push management approach ."
13868,13868,Navitas,21/4/2020,"This company only cares about money, staff are the last priority",1.0,Teacher,,reviews,subjective,negative,,"pro : people draw company want make difference think business encourage . great people work navitas everyone supportive terrible work condition put .. con : - manager hire willingness agree whatever ask , challenge status quo not welcome . - staff always last priority - education not priority , student satisfaction not education - company reduce pay many worker ask sign new contract , n't get pay rise get pay decrease - company use passion workforce make money return favour pay work staff - student treat staff way see fit staff hold accountable student comment regardless comment true",0.9346955,12490.0,"pro : people draw company want make difference think business encourage . great people work navitas everyone supportive terrible work condition put .. con : - manager hire willingness agree whatever ask , challenge status quo not welcome . - staff always last priority - education not priority , student satisfaction not education - company reduce pay many worker ask sign new contract , n't get pay rise get pay decrease - company use passion workforce make money return favour pay work staff - student treat staff way see fit staff hold accountable student comment regardless comment true"
13869,13869,Navitas,15/4/2020,Please avoid at all costs,1.0,Finance,"Oxford, England",reviews,subjective,negative,,pro : not pro work . con : simply treat like piece meat . get everything n't care try get rid,0.5534281,12491.0,pro : not pro work . con : simply treat like piece meat . get everything n't care try get rid
13870,13870,Navitas,12/4/2020,Join at your risk as you could thrown out of the company anytime,1.0,Very Unstable Organization,,reviews,subjective,negative,,"pro : nothing except flexible work hour . con : poor management , frequent layoff , no appraisal , bad unskilled upper mgt",0.85277814,12492.0,"pro : nothing except flexible work hour . con : poor management , frequent layoff , no appraisal , bad unskilled upper mgt"
