,Unnamed: 0,company,date,post_title,rating,position,location,tab,subjectivity,sentiment,lang,final_text,confidence,Unnamed: 0.1,text
6560,6560,Panasonic Avionics Corporation,10/9/2016,Admin,1.0,,,reviews,subjective,negative,,"pro : fair wage , holiday pay , vacation time pay . con : management treat employee badly , n't reward raise job well , no recognition , uneducated mngmt inexperienced lack knowledge hr law .",0.86913073,5182.0,"pro : fair wage , holiday pay , vacation time pay . con : management treat employee badly , n't reward raise job well , no recognition , uneducated mngmt inexperienced lack knowledge hr law ."
6562,6562,Panasonic Avionics Corporation,29/7/2016,Great place to be at,5.0,Anonymous Employee,,reviews,subjective,positive,,pro : great career advancement work enviroment . con : none think,0.57337147,5184.0,pro : great career advancement work enviroment . con : none think
6566,6566,Panasonic Avionics Corporation,27/6/2016,PAC - A great place to work,5.0,Manager,"Lake Forest, CA",reviews,subjective,positive,,"pro : people wonderful , helpful friendly . management high caliber team support 10 scale 1-10. job interesting look forward go work , even monday .. con : large plus minus , extent 's bit overwhelming . actually , much less bureaucracy boeing say , raytheon .",0.7662722,5188.0,"pro : people wonderful , helpful friendly . management high caliber team support 10 scale 1-10. job interesting look forward go work , even monday .. con : large plus minus , extent 's bit overwhelming . actually , much less bureaucracy boeing say , raytheon ."
6573,6573,Panasonic Avionics Corporation,3/5/2016,Awesome Company,5.0,,"Irvine, CA",reviews,subjective,positive,,"pro : great benefit . really great people 're right department . great opportunity move within company .. con : early start time many position . lot shift begin 6:00 a.m. short lunch , gossipy . seem like 're either loop 're not .",0.77895737,5195.0,"pro : great benefit . really great people 're right department . great opportunity move within company .. con : early start time many position . lot shift begin 6:00 a.m. short lunch , gossipy . seem like 're either loop 're not ."
6574,6574,Panasonic Avionics Corporation,25/4/2016,Manager,5.0,,,reviews,subjective,positive,,pro : good place work . really enjoyed work environment staff . many benefit outstanding give culture company .. con : work life balance need adjust . thing happen beyond anyone 's control . need take consideration .,0.65709114,5196.0,pro : good place work . really enjoyed work environment staff . many benefit outstanding give culture company .. con : work life balance need adjust . thing happen beyond anyone 's control . need take consideration .
6578,6578,Panasonic Avionics Corporation,18/4/2016,Great company,5.0,Anonymous Employee,"Lake Forest, CA",reviews,subjective,positive,,"pro : great company , fun industry , excellent people . con : growing pain , managing .",0.6384674,5200.0,"pro : great company , fun industry , excellent people . con : growing pain , managing ."
6588,6588,Panasonic Avionics Corporation,11/3/2016,Field Engineer,5.0,Field Engineer,"Lake Forest, CA",reviews,subjective,negative,,"pro : company market dominate position , provide fancy part reliable headend require little maintenance huge fleet .. con : salary not competitive , career path not clear . promotion speed slow china region .",0.5717006,5210.0,"pro : company market dominate position , provide fancy part reliable headend require little maintenance huge fleet .. con : salary not competitive , career path not clear . promotion speed slow china region ."
6594,6594,Panasonic Avionics Corporation,28/2/2016,Aeronautical Engineer,5.0,Aeronautical Engineer,Buenos Aires,reviews,subjective,positive,,"pro : graet work environment , great possibility .. con : company not longer locate buenos aire , argentina .",0.5518377,5216.0,"pro : graet work environment , great possibility .. con : company not longer locate buenos aire , argentina ."
6597,6597,Panasonic Avionics Corporation,4/2/2016,Coppell location,5.0,Warehouse Person II/Inventory Analyst,"Coppell, TX",reviews,subjective,positive,,"pro : great company , great pay good people .. con : no growth within company",0.7837891,5219.0,"pro : great company , great pay good people .. con : no growth within company"
6602,6602,Panasonic Avionics Corporation,15/1/2016,Product Support Engineer,5.0,Product Support Engineer,"Torrance, CA",reviews,subjective,positive,,"pro : challenging , constant learning , flexibility , team work . con : far main city la irvine . also would nice gym perk like . park not enough",0.5970358,5224.0,"pro : challenging , constant learning , flexibility , team work . con : far main city la irvine . also would nice gym perk like . park not enough"
6613,6613,Panasonic Avionics Corporation,14/9/2015,Think twice about this company!,1.0,Anonymous Employee,,reviews,subjective,negative,,pro : worldwide name recognition . southern california location .. con : highly incompetent manager director . senior staff oblivious problem . cronyism rule upper level management .,0.8149781,5235.0,pro : worldwide name recognition . southern california location .. con : highly incompetent manager director . senior staff oblivious problem . cronyism rule upper level management .
6618,6618,Panasonic Avionics Corporation,24/8/2015,Sabotage new employees,1.0,Electromechanical Assembler,"Lake Forest, CA",reviews,subjective,negative,,"pro : n't work , call family , 98 % vietnamize n't like anyone else not even asian , sabotage work .. con : manager vietnamize look way problem unless vietnamize . n't work .",0.9028063,5240.0,"pro : n't work , call family , 98 % vietnamize n't like anyone else not even asian , sabotage work .. con : manager vietnamize look way problem unless vietnamize . n't work ."
6620,6620,Panasonic Avionics Corporation,2/7/2015,Maintenance Control Specialist,5.0,Maintenance Control Specialist,"Lake Forest, CA",reviews,subjective,positive,,"pro : great company work , get bonus every yr us might think not much . look around know heard company give bonus yearly .. con : every company weakness strongest",0.74290836,5242.0,"pro : great company work , get bonus every yr us might think not much . look around know heard company give bonus yearly .. con : every company weakness strongest"
6624,6624,Panasonic Avionics Corporation,22/6/2015,Great People,5.0,,,reviews,subjective,positive,,"pro : great team great people , really open mind .. con : none far 've",0.8035225,5246.0,"pro : great team great people , really open mind .. con : none far 've"
6634,6634,Panasonic Avionics Corporation,20/4/2015,"Growing company, excellent benefits",5.0,Anonymous Employee,,reviews,subjective,positive,,"pro : great benefit , on-site cafeteria , tuition reimbursement , gym discount , great location . con : culture kind clicky",0.7139907,5256.0,"pro : great benefit , on-site cafeteria , tuition reimbursement , gym discount , great location . con : culture kind clicky"
6644,6644,Panasonic Avionics Corporation,20/3/2015,PAC,5.0,Maintenance Service Representative,"Jamaica, NY",reviews,subjective,positive,,"pro : work environment cofortable . dependable late model vehicle , great camaraderie . con : disadvantage really lack flight benefit . believe anyone aviation field would regard popular perk .",0.5873614,5266.0,"pro : work environment cofortable . dependable late model vehicle , great camaraderie . con : disadvantage really lack flight benefit . believe anyone aviation field would regard popular perk ."
6647,6647,Panasonic Avionics Corporation,18/2/2015,Employers that care about your future,5.0,Recruiting Coordinator Intern,"Bothell, WA",reviews,subjective,positive,,pro : internship really taught lot . great mentor helpful really wanted succeed . always felt comfortable ask question felt value appreciated work . would recommend student consider internship look position .. con : honestly say extremely happy .,0.7990277,5269.0,pro : internship really taught lot . great mentor helpful really wanted succeed . always felt comfortable ask question felt value appreciated work . would recommend student consider internship look position .. con : honestly say extremely happy .
6651,6651,Panasonic Avionics Corporation,16/12/2014,msr,5.0,Msr,"Los Angeles, CA",reviews,subjective,negative,,pro : best place work ! . con : job best challenge thing deal bad supervisor manager no word put much bull employee,0.5688923,5273.0,pro : best place work ! . con : job best challenge thing deal bad supervisor manager no word put much bull employee
6660,6660,Panasonic Avionics Corporation,22/8/2014,Very exciting place to work,5.0,,,reviews,subjective,positive,,pro : 've learn lot short time 've work feel people exceptional .. con : none think !,0.6206937,5282.0,pro : 've learn lot short time 've work feel people exceptional .. con : none think !
6667,6667,Panasonic Avionics Corporation,12/5/2014,A company that cares about its clients and its employees,5.0,Tech Support Specialist I,"Bothell, WA",reviews,subjective,negative,,"pro : base way upper management treat opportunity available , always felt like matter company whole .. con : , pac odd mix business sell cut edge technology , still run company use outdated technology . often result low level efficiency could newer , robust system .",0.7767142,5289.0,"pro : base way upper management treat opportunity available , always felt like matter company whole .. con : , pac odd mix business sell cut edge technology , still run company use outdated technology . often result low level efficiency could newer , robust system ."
6677,6677,Panasonic Avionics Corporation,14/3/2014,Falling Behind,1.0,Supervisor,,reviews,subjective,negative,,"pro : medical benefit pretty good . 've receive raise every year .. con : start .... panasonic hinder redundant paperwork unrealistic guideline . field maintenance report program need serious overhaul work progress 5 plus year ... 's not reassure technology company . company need streamline guideline rebrand . virtually no hr work , hand full hr staff handle thousand employee north america . train staff absolute minimum . ojt `` real `` training well hope guy provide ojt know 's learn job ojt .",0.91999024,5299.0,"pro : medical benefit pretty good . 've receive raise every year .. con : start .... panasonic hinder redundant paperwork unrealistic guideline . field maintenance report program need serious overhaul work progress 5 plus year ... 's not reassure technology company . company need streamline guideline rebrand . virtually no hr work , hand full hr staff handle thousand employee north america . train staff absolute minimum . ojt `` real `` training well hope guy provide ojt know 's learn job ojt ."
6686,6686,Panasonic Avionics Corporation,16/12/2013,Contracts department...no leadership and minimal communication,1.0,Contracts Manager,"Lake Forest, CA",reviews,subjective,negative,,"pro : good benefit , average competitive salary . con : horrible work environment , disjoint leadership , communication division non-existent",0.7902444,5308.0,"pro : good benefit , average competitive salary . con : horrible work environment , disjoint leadership , communication division non-existent"
6687,6687,Panasonic Avionics Corporation,3/10/2013,Great company,5.0,Manager,"Lake Forest, CA",reviews,subjective,positive,,pro : outstanding growth future ... excellent company work .. con : none really time,0.76246077,5309.0,pro : outstanding growth future ... excellent company work .. con : none really time
6693,6693,Panasonic Avionics Corporation,20/6/2013,"Stressful , More cons than pros",1.0,Anonymous Employee,,reviews,subjective,negative,,"pro : job security , compensation benefit . con : people treat like thing . no respect human value . gossip culture . good skill not appreciate",0.77692914,5315.0,"pro : job security , compensation benefit . con : people treat like thing . no respect human value . gossip culture . good skill not appreciate"
6694,6694,Panasonic Avionics Corporation,13/5/2013,Great company,5.0,Msr,,reviews,subjective,positive,,"pro : great company , really care employee 's . con : like big company , policy decision higher management leave scratch head .",0.706236,5316.0,"pro : great company , really care employee 's . con : like big company , policy decision higher management leave scratch head ."
6706,6706,Panasonic Avionics Corporation,3/1/2013,"Great company, treats you how you treat it.",5.0,Anonymous Employee,,reviews,subjective,positive,,"pro : never boring , always busy , good work hard atmosphere . con : much politics , many people look .",0.58377016,5328.0,"pro : never boring , always busy , good work hard atmosphere . con : much politics , many people look ."
6718,6718,Panasonic Avionics Corporation,11/3/2012,They treat you like a person,5.0,Engineer,,reviews,subjective,negative,,"pro : good salary , okay benefit decent management lot lot work treat like person - unlike former employer . layoff - never short term move boost stock price .. con : minimal perk - free coffee policy border paranoid - employee barely trust use computer travel benefit keep get whittle away - fly economy not 'bleeding edge ' company - tend ~5 year behind",0.5829622,5340.0,"pro : good salary , okay benefit decent management lot lot work treat like person - unlike former employer . layoff - never short term move boost stock price .. con : minimal perk - free coffee policy border paranoid - employee barely trust use computer travel benefit keep get whittle away - fly economy not 'bleeding edge ' company - tend ~5 year behind"
6719,6719,Panasonic Avionics Corporation,12/3/2012,"If you have a family, don't even consider working here.",1.0,,"Lake Forest, CA",reviews,subjective,negative,,"pro : coffee mess excellent . plenty work . nice holiday party .. con : process procedure poorly document . disliked management , ensure unable complete work . prepared mandatory saturday overtime .",0.45795193,5341.0,"pro : coffee mess excellent . plenty work . nice holiday party .. con : process procedure poorly document . disliked management , ensure unable complete work . prepared mandatory saturday overtime ."
6720,6720,Panasonic Avionics Corporation,7/3/2012,No chance of promotion in Ops unless you are from Rockwell,1.0,Manager,"Lake Forest, CA",reviews,subjective,positive,,pro : great benefit package . good support . really great people work . product cool pac market leader .. con : political place ever work . everyone cover $ $ time happily throw bus take credit work .,0.8044175,5342.0,pro : great benefit package . good support . really great people work . product cool pac market leader .. con : political place ever work . everyone cover $ $ time happily throw bus take credit work .
6725,6725,Panasonic Avionics Corporation,7/10/2011,A nightmare place!  Don't work here unless you are desperate,1.0,,"Lake Forest, CA",reviews,subjective,negative,,"pro : talented , hard work engineer many airline customer brand name recognition . con : incompetent management . place highly characterize big favortism . reason director manager hold position good freinds vps . well know fact management n't job . team low moral , high turn rate . , keep look new hire fill vacancy people quit . keep dead weed sit nothing , collect big , fat pay check ? say , friends higher-up vps .",0.92282397,5347.0,"pro : talented , hard work engineer many airline customer brand name recognition . con : incompetent management . place highly characterize big favortism . reason director manager hold position good freinds vps . well know fact management n't job . team low moral , high turn rate . , keep look new hire fill vacancy people quit . keep dead weed sit nothing , collect big , fat pay check ? say , friends higher-up vps ."
6729,6729,Panasonic Avionics Corporation,4/8/2011,Infantile Management - promote the uneducated and incompetent to keep their jobs.,1.0,,"Lake Forest, CA",reviews,subjective,negative,,pro : flexible work hour benefit .. con : non-professionals - non-college educated management position . management insecure aware unqualified person management position protect party together .,0.82107234,5351.0,pro : flexible work hour benefit .. con : non-professionals - non-college educated management position . management insecure aware unqualified person management position protect party together .
6736,6736,Panasonic Avionics Corporation,25/2/2011,"Poorly run, chaotic, confuses innovation with reaction.",1.0,,"Lake Forest, CA",reviews,subjective,positive,,"pro : decent benefit , local orange county . interesting work enhance flight entertainment .. con : long hour little recognition . cult arrogance .",0.5081667,5358.0,"pro : decent benefit , local orange county . interesting work enhance flight entertainment .. con : long hour little recognition . cult arrogance ."
6742,6742,Panasonic Avionics Corporation,12/10/2010,Sweatshop stuck in a work harder mode.,1.0,Engineer,"Lake Forest, CA",reviews,subjective,negative,,"pro : could lazy look like hero real easy .. con : low pay , everyone manager ( want ) , zero engineering skill . place like well fund ipo back early 2000 's . nobody know go work effort create new excel spreadsheet point problem no idea fix . place largely comprised part changer like a+ computer guy geek squad .",0.8612578,5364.0,"pro : could lazy look like hero real easy .. con : low pay , everyone manager ( want ) , zero engineering skill . place like well fund ipo back early 2000 's . nobody know go work effort create new excel spreadsheet point problem no idea fix . place largely comprised part changer like a+ computer guy geek squad ."
6743,6743,Panasonic Avionics Corporation,4/9/2010,"The Culture is very ""Clicky""",1.0,,"Bothell, WA",reviews,subjective,negative,,pro : product avioncs field always improve air traveler . con : clicky environment close communication employee new . expect `` figure `` job . no real job training . people long time `` insider `` everyone else treat like dirt .,0.69729817,5365.0,pro : product avioncs field always improve air traveler . con : clicky environment close communication employee new . expect `` figure `` job . no real job training . people long time `` insider `` everyone else treat like dirt .
6744,6744,Panasonic Avionics Corporation,14/7/2010,Stay Away from Panasonic Unless Your Desperate for Work,1.0,PMO,"Lake Forest, CA",reviews,subjective,negative,,pro : proximity home ( least case ) pay check . con : numerous mention . reactive not proactive company . dreadful internal communication - fact would say almost non existent . interesting way high senior management therefore management incompetent ( know ! ! ! ! ! ) . poor work life balance . high turn rate,0.92386395,5366.0,pro : proximity home ( least case ) pay check . con : numerous mention . reactive not proactive company . dreadful internal communication - fact would say almost non existent . interesting way high senior management therefore management incompetent ( know ! ! ! ! ! ) . poor work life balance . high turn rate
6747,6747,Panasonic Avionics Corporation,22/5/2010,A Very Poor Company. With High Turnover,1.0,PMO,"Lake Forest, CA",reviews,subjective,negative,,"pro : pay check benefit . really no good company size . lot employee come small aviation company offer limited no benefit panasonic benefit package tend look really good . really n't true . average best . fact 401k matching contribution suspend close 1 year .. con : first month panasonic avionics almost many red flag describe . tell company iso as9100 certify , yet could n't find process speak . come find certification hardware , not software . 's 4 year still no process place speak . lack process unbelievable cause frustration many people , department well . create long hour work stress spent day chase tail rather anything productive yet still responsible deliverable . decision make no attempt share department . complete lack communication unbelievable . cause revolve door employee usually could take year quit . slow bit base feedback get people , economy anything else . start question capability management look deep qualification , , let 's say `` dubious decision `` hire senior manager . one could argue one person observation , yet panasonic avionics continually score extremely low customer satisfaction score . one large airline continually score panasonic bad vendor deal . suggestion really think long hard accept position company . recent job interview company outside industry , interviewer tell another manager `` real concern come panasonic . feel not provide adequate training develop bad habit `` . ask several friend go work panasonic . try fair list pro con evident , con really weigh pro .",0.91431224,5369.0,"pro : pay check benefit . really no good company size . lot employee come small aviation company offer limited no benefit panasonic benefit package tend look really good . really n't true . average best . fact 401k matching contribution suspend close 1 year .. con : first month panasonic avionics almost many red flag describe . tell company iso as9100 certify , yet could n't find process speak . come find certification hardware , not software . 's 4 year still no process place speak . lack process unbelievable cause frustration many people , department well . create long hour work stress spent day chase tail rather anything productive yet still responsible deliverable . decision make no attempt share department . complete lack communication unbelievable . cause revolve door employee usually could take year quit . slow bit base feedback get people , economy anything else . start question capability management look deep qualification , , let 's say `` dubious decision `` hire senior manager . one could argue one person observation , yet panasonic avionics continually score extremely low customer satisfaction score . one large airline continually score panasonic bad vendor deal . suggestion really think long hard accept position company . recent job interview company outside industry , interviewer tell another manager `` real concern come panasonic . feel not provide adequate training develop bad habit `` . ask several friend go work panasonic . try fair list pro con evident , con really weigh pro ."
6750,6750,Panasonic Avionics Corporation,19/8/2009,Have an engineering degree? You can do better than Panasonic.,1.0,Systems Installation Engineer,"Bothell, WA",reviews,subjective,negative,,"pro : international travel . 's .. con : compensation , overwork , unmotivated under-educated employee , incompetent management .",0.58371735,5372.0,"pro : international travel . 's .. con : compensation , overwork , unmotivated under-educated employee , incompetent management ."
